Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Temperature,PlateNumber,Fov,Concentration1,T
7,0.158579737646506,24.7764076607711,0.266976014012473,30.0425975525318,0.382397974957715,23.8678130447912,71.9882202148438,8.86264610290527,-0.105618921052167,14.0513691585512,5.018346128054,-0.198265611196149,0.239788278048938,5.35987615585327,11.5199766159058,-0.296930787105953,-0.0663307468863756,10.0182855733003,14.6257743835449,144.820932028852,3.6693252544751,0.176433660021961,1622.77091906722,13.4903352903651,45.6136363636364,69.9772727272727,1020.02743484225,424.601867675781,0.732485976793292,1.34903352903651,RT,1,1,0 uM,2
6,0.282031052396635,25.7220180155775,0.359313582768666,27.5746206827099,0.506852958933454,24.3630354221354,38.8361206054688,7.9926815032959,-0.180028230883991,15.055038384162,5.018346128054,-0.184216828135233,0.211221480734492,5.18721961975098,10.7754135131836,-0.360484825339349,-0.169010908408691,4.05348471512962,5.94577646255493,125.339986951808,3.28756464017939,0.510870282328704,857.750342935528,11.4615517988959,462.5,20,417.283950617284,80.8393096923828,0.693073717064475,1.14615517988959,RT,1,1,0 uM,2
8,0.209766868152657,14.4068985615493,0.317159475293013,18.6765490176331,0.687513419543398,11.5437684079511,158.172241210938,18.1985931396484,-0.0304730759682988,24.0880614146592,9.03302303049719,-0.0950799529041903,0.125479645764232,6.45092391967773,18.3087196350098,-0.262838595290109,-0.0302593793387135,12.8822645580005,16.6485538482666,70.0721226496858,2.38767752659268,0.286932767779982,1020.02743484225,13.3103349207595,624.1,20,695.473251028807,711.561401367188,0.583477290030015,1.33103349207595,RT,1,1,0 uM,2
4,0.191700822091663,23.5159327397612,0.247906298725867,23.6646229413787,0.368346605799163,23.4266466863424,93.8115844726563,16.9436378479004,-0.144034940589157,21.0770537378268,7.02568457927559,-0.107213140911992,0.144389688368866,8.46555614471436,16.9436378479004,-0.137984445144386,-0.144034940589157,10.2005877638262,19.8268032073975,147.286642229652,4.2441224709418,0.23349172294159,3106.44718792867,20.1794074618286,209.604938271605,55.1851851851852,1877.77777777778,393.332611083984,0.703666304731963,2.01794074618286,RT,1,1,0 uM,2
4,0.0662421688903128,30.5390318014296,0.156572399195285,30.8421370693388,0.197722837445327,30.7099368256446,53.7451324462891,11.2052059173584,-0.0389354350579617,20.073384512216,6.0220153536648,-0.156838057787641,0.19423848339736,6.02970314025879,11.2052059173584,-0.120483307299791,0.095194224358867,9.02462552579833,9.53777027130127,128.481691924925,4.95472655594364,0.311458978477376,2689.16323731139,16.0698415914611,322.75,75.6875,1112.75720164609,181.00813293457,0.64715223266175,1.60698415914611,RT,1,1,0 uM,2
3,0.0943449072074151,27.51372945992,0.154565060744063,27.5186869318271,0.214785214280711,27.51372945992,92.821044921875,10.6447696685791,-0.147984364824528,20.073384512216,6.0220153536648,-0.15285882285735,0.184747281007952,8.77928733825684,15.5788145065308,-0.147984364824528,-0.133140230671103,7.74306185574801,11.1140260696411,140.952192525163,5.40355388299464,0.14874964051963,1761.86556927298,12.1754318426304,332.321428571429,63.5,649.108367626886,423.785949707031,0.877231377198148,1.21754318426304,RT,1,1,0 uM,2
3,0.353291567415001,30.3226325477384,0.40146769024432,30.323250053977,0.462691513006579,30.2855040985465,124.307373046875,8.81484127044678,-0.221622545236005,15.055038384162,5.018346128054,-0.215465894694202,0.27823112973554,6.11872243881226,10.6205911636353,-0.3562813606219,-0.163932972173238,8.85152503015544,11.078161239624,154.582095117554,5.77844968601763,0.174306221578631,1135.93964334705,13.441825740122,444.645161290323,75.258064516129,718.655692729767,694.023559570313,0.572952705241617,1.3441825740122,RT,1,1,0 uM,2
8,0.222814568085597,18.8185853421482,0.264968675561251,23.2190771508937,0.593168512335982,14.7566345874525,52.5513000488281,8.5983715057373,-0.249270296428581,18.0660460609944,5.018346128054,-0.184993648900066,0.212618684514109,4.73575401306152,8.70531177520752,-0.262633149852647,-0.167729049616019,9.89860342243805,12.0689735412598,173.575880267949,3.95531192597825,0.272422314967923,3662.82578875171,22.0261541379672,95.8351648351648,40.6263736263736,2109.60219478738,205.137802124023,0.624234072296829,2.20261541379672,RT,1,1,0 uM,2
6,0.157576068420896,22.9698470864845,0.291064075427132,24.4130479414572,0.507856628159065,21.5449644072402,18.4212493896484,10.6244564056396,-0.119838274523808,21.0770537378268,7.02568457927559,-0.117606909039628,0.149739944647154,6.89940643310547,10.6244564056396,-0.383833581845972,-0.119838274523808,3.418808690167,4.71011638641357,50.1120137221081,1.87291183859768,0.45329133160439,2457.33882030178,14.2088425000936,277.568181818182,41.5681818181818,1020.02743484225,53.610782623291,0.875091350703544,1.13960289672233,RT,1,1,0 uM,2
5,0.126462322426961,19.0098606558065,0.245898960274646,20.0780651399007,0.359313582768666,19.0910968988119,43.4037475585938,6.6694917678833,-0.262954638962045,11.0403614817188,3.0110076768324,-0.275451331821812,0.34298179463993,5.92067003250122,6.6694917678833,-0.483956561497932,-0.262954638962045,4.67519408032334,5.47227144241333,126.051090403385,4.10588853328292,0.236625163170663,1251.85185185185,13.1308571750245,224,52.125,556.378600823045,178.74250793457,0.740357925011043,1.31308571750245,RT,1,1,0 uM,2
5,0.303108106134461,16.2332643477737,0.358309913543055,16.715659191944,0.607219881494534,14.2116388191796,10.1864624023438,13.5602874755859,-0.121864969470702,19.0697152866052,5.018346128054,-0.132780954582715,0.211970206763648,6.4440016746521,13.5602874755859,-0.594143477483045,-0.0817038355169314,3.65326475843507,4.89422225952148,108.48268823195,3.32391154436923,0.0788512414245525,4196.0219478738,16.9566408444771,708.703703703704,44.6111111111111,1251.85185185185,127.504295349121,0.849359186805982,1.21775491947836,RT,1,1,0 uM,2
3,0.065238499664702,24.0963035142521,0.139510022359901,24.1127034788557,0.202741183573381,24.1116746986295,276.766723632813,6.81484413146973,-0.251445602460883,17.0623768353836,5.018346128054,-0.210878277560753,0.221228938879333,6.33596754074097,9.2815465927124,-0.251445602460883,-0.304993262399478,13.2220578175047,17.0738258361816,197.039250870445,8.22866270194613,0.117713970346598,1066.39231824417,14.2166385815087,66.1818181818182,20.2727272727273,765.020576131687,1654.54467773438,0.481529703373666,1.42166385815087,RT,1,1,0 uM,2
3,0.162594414548949,20.5067511708041,0.243891621823424,20.510862508233,0.324185159872288,20.5075438750783,134.163269042969,8.4874324798584,-0.299226934154516,16.0587076097728,4.0146769024432,-0.218831503900359,0.254053522923974,6.93403339385986,14.0277376174927,-0.277921245840334,-0.299226934154516,8.79528377991625,9.43609619140625,139.911973341536,7.13239747715186,0.104593983856829,1367.76406035665,13.618352822852,236.5,9.5,556.378600823045,809.369689941406,0.678654385971147,1.3618352822852,RT,1,1,0 uM,2
6,0.131480668555015,30.7084931549137,0.16359808377456,33.0434769475845,0.336229190579618,28.731013426341,62.3832397460938,13.7295408248901,0.0112292683825716,21.0770537378268,6.0220153536648,-0.121740858995289,0.171577126017648,7.179358959198,13.7295408248901,-0.103076996742583,0.0472853882751356,8.07369120057012,11.0926675796509,96.7486787374931,2.8519115135167,0.24990868437183,2457.33882030178,16.834530352338,234.767441860465,45.2325581395349,996.844993141289,279.380645751953,0.663414126764933,1.6834530352338,RT,1,1,0 uM,2
4,0.111407284042799,31.2294677944551,0.203744852798992,31.5294143759985,0.245898960274646,31.3545769809806,310.609619140625,11.3717823028564,-0.0511895941960105,20.073384512216,7.02568457927559,-0.127565990763521,0.140186262877951,6.49470520019531,11.3717823028564,-0.189876029347581,-0.00331536788557658,11.561244977727,19.1294975280762,111.780765434679,4.82317167690714,0.290480743270433,1298.21673525377,13.618352822852,300.5,43.5,556.378600823045,1104.89892578125,0.592670316545409,1.3618352822852,RT,1,1,0 uM,2
17,0.107392607140356,18.4394066658726,0.209766868152657,33.093934326765,0.686509750317787,15.2746911841984,34.1912841796875,9.99183559417725,-0.259158642991362,15.055038384162,7.02568457927559,-0.171699272099892,0.176038228757837,4.60729217529297,10.0443687438965,-0.349144304465258,-0.211916866670071,6.14655902645814,8.13556385040283,103.297203357243,1.98756749937431,0.236548489904294,4335.11659807956,13.6697759815893,318.641509433962,58.9811320754717,1228.66941015089,187.473068237305,0.68361507868882,1.36697759815893,RT,1,1,0 uM,2
11,0.228836583439262,16.7973462224633,0.402471359469931,24.5118622946635,0.682495073415344,15.9995898750384,118.117645263672,10.7315979003906,-0.159703347470482,21.0770537378268,5.018346128054,-0.166609998400715,0.214165826957091,5.85814237594604,11.7273464202881,-0.278583554404458,-0.156463063098908,17.2180725795799,22.5706825256348,178.514351993498,3.10123816375694,0.416640885253932,1831.41289437586,17.6899339306511,777.05,73.8333333333333,1390.94650205761,344.524505615234,1.03743436596574,1.76899339306511,RT,1,1,0 uM,2
5,0.0973559148842475,22.4901461166935,0.196719168219717,23.5901866991014,0.296082421555186,22.4901461166935,173.903106689453,9.85521221160889,-0.117158716220845,20.073384512216,5.018346128054,-0.176643365914668,0.211563330771306,5.53162670135498,9.85521221160889,-0.300161488210416,-0.117158716220845,15.9650795328757,18.9715194702148,192.637866875975,4.96273195580731,0.34047521232852,1275.03429355281,15.0276483673382,719.466666666667,75.6666666666667,1043.20987654321,497.231842041016,0.438477682010034,1.50276483673382,RT,1,1,0 uM,2
11,0.230843921890484,16.7276303922423,0.405482367146763,24.2986251887614,0.687513419543398,15.762902236847,15.0490112304688,11.0679740905762,-0.24060403017088,16.0587076097728,6.0220153536648,-0.139855463039987,0.163226807778337,6.36437702178955,11.6256809234619,-0.413897052541649,-0.11472438067395,4.99349307202432,5.96887016296387,91.8049558726521,2.26880512145607,0.194368314614731,1506.85871056241,11.9466244170349,746.714285714286,53.2857142857143,486.831275720165,93.1428604125977,0.857391580376335,1.19466244170349,RT,1,1,0 uM,2
2,0.0812972072744747,28.184508919292,0.0812972072744747,28.184508919292,0.162594414548949,28.184508919292,430.86865234375,14.8251886367798,-0.239526053672231,22.0807229634376,6.0220153536648,-0.112740887430772,0.26286623049821,9.562180519104,14.8251886367798,-0.260187620620136,-0.239526053672231,12.2029827946016,14.3868713378906,210.127511181355,6.20740821048197,0.118157909485045,996.844993141289,13.5710187491903,508.264705882353,29.8235294117647,788.203017832647,2429.41015625,0.975879041419761,1.35710187491903,RT,1,2,0 uM,2
23,0.30110076768324,15.7165818186366,0.462691513006579,26.0230879740477,1.27566358575133,12.2500595075993,89.0972900390625,6.74955987930298,-0.315195056715069,15.055038384162,5.018346128054,-0.236773076108406,0.247643715386999,4.30036449432373,6.78986978530884,-0.446141631063556,-0.315195056715069,7.75571083512417,10.6901254653931,161.995969067601,2.74625161630132,0.205262453001939,718.655692729767,13.618352822852,509.5,16.5,556.378600823045,473.446411132813,0.791410633934375,1.3618352822852,RT,1,2,0 uM,2
2,0.104381599463523,34.0738092904874,0.104381599463523,34.0738092904874,0.171627437579447,34.0738092904874,334.74072265625,24.0999183654785,0.0885904260602306,28.1027383171024,12.0440307073296,-0.0756573271531109,0.137020635104128,11.8896236419678,24.0999183654785,-0.0680425469222477,0.0885904260602306,13.8076170912924,20.004846572876,124.582064619903,5.03131735328515,0.226476880525001,973.662551440329,11.9050582713455,301,3.5,556.378600823045,1174.26257324219,0.687212833489605,1.19050582713455,RT,1,2,0 uM,2
7,0.160587076097728,18.7611462971839,0.256939321756365,21.7938848430745,0.458676836104135,18.1715640376079,112.718688964844,11.8891620635986,-0.0883661918388642,22.0807229634376,6.0220153536648,-0.143692741648586,0.177293284518229,7.21661949157715,14.1446046829224,-0.248048740391525,-0.0883661918388642,17.7258140211016,34.7910461425781,187.556111018028,3.71321900096612,0.434959516026072,1553.22359396433,15.817199488539,457.5,12,927.297668038409,275.877197265625,0.76692824476864,1.5817199488539,RT,1,2,0 uM,2
2,0.15055038384162,32.1541580628543,0.15055038384162,32.1541580628543,0.221810898859987,32.1541580628543,242.851989746094,12.198338508606,-0.0708590115778608,23.0843921890484,5.018346128054,-0.173433456391197,0.246870057506031,10.6373414993286,12.198338508606,-0.0708590115778608,-0.165738346253309,15.5405911141366,20.748779296875,204.918357665105,7.47972575674064,0.210556733580545,1367.76406035665,11.4615517988959,108,6.5,417.283950617284,893.305480957031,0.652086791534601,1.14615517988959,RT,1,2,0 uM,2
4,0.193708160542884,18.3342948907839,0.262961337110029,18.4132478168934,0.411504382500428,18.2536322907252,180.961547851563,19.5977878570557,0.0172017428059337,24.0880614146592,9.03302303049719,-0.0945809796638913,0.163408683218916,9.32796669006348,19.5977878570557,-0.128754056853746,0.0172017428059337,10.9753918575377,25.5134620666504,168.10462447491,4.1327140047854,0.251297351221832,741.838134430727,12.8985689094967,82.24,3.28,579.561042524005,713.534118652344,0.346189869125689,1.28985689094967,RT,1,2,0 uM,2
13,0.18868981441483,17.1425228458119,0.388419990311379,27.9565622530141,0.650377658195798,18.8625490476632,23.3939971923828,5.99068689346313,-0.325259392846245,15.055038384162,4.0146769024432,-0.27881194380767,0.306644589597188,3.81836152076721,6.36814165115356,-0.687242479609914,-0.325259392846245,6.53695315287808,7.19538307189941,190.033669422151,3.06428865007686,0.242827142173669,1900.96021947874,13.3461505153661,486,7.3030303030303,765.020576131687,101.83122253418,0.808810694932427,1.33461505153661,RT,1,2,0 uM,2
4,0.252924644853921,27.545701621553,0.298089760006407,27.6641309947707,0.406486036372374,27.3223753758138,92.0115966796875,8.83196926116943,-0.301719332384961,16.0587076097728,5.018346128054,-0.150241634759917,0.214600360493208,6.81464004516602,12.1904993057251,-0.301719332384961,-0.181021406752197,9.68729785280641,15.0551414489746,168.14443625755,5.10016984977813,0.148320894696374,1530.04115226337,12.7140182814903,366.230769230769,15.2307692307692,602.743484224966,619.849609375,0.787440573902748,1.27140182814903,RT,1,2,0 uM,2
9,0.234858598792927,15.4752978546228,0.336229190579618,19.8431109908213,0.742715226951992,11.9893766391187,140.636260986328,11.9648303985596,-0.1401813785107,22.0807229634376,6.0220153536648,-0.151212126763024,0.19577866959471,5.3385214805603,11.9648303985596,-0.331138413612278,-0.1401813785107,11.3473500203594,19.1348152160645,152.003007859303,3.4126409634927,0.326865169789628,1437.31138545953,15.2838356352347,165.894736842105,25.3947368421053,880.932784636488,440.599853515625,0.655091582194025,1.52838356352347,RT,1,2,0 uM,2
6,0.161590745323339,21.6954974545819,0.252924644853921,24.2799501291289,0.38942365953699,22.0131087249452,70.2472229003906,8.15610885620117,-0.200097194434223,17.0623768353836,4.0146769024432,-0.197595701348808,0.271720648143239,5.09278059005737,10.079309463501,-0.354761647206326,-0.150870779395552,12.5762732344932,17.9777908325195,147.805806652136,4.16813186655148,0.317767393189872,3291.90672153635,19.906027181702,480.883928571429,22.7767857142857,2596.43347050754,241.631698608398,0.662417691606991,1.9906027181702,RT,1,2,0 uM,2
19,0.424552082433368,15.0655328695842,0.543988720281053,21.9440160115366,1.78151287545917,5.81327036639697,10.9097213745117,10.7436351776123,-0.139453046675666,17.0623768353836,5.018346128054,-0.139032699258536,0.187742659722322,5.78307437896729,10.8208065032959,-0.250934177868564,-0.139453046675666,4.38641531643181,4.80502891540527,75.8893046880573,2.24612231798565,0.200178118427614,2318.24417009602,10.2219849521656,780,14,533.196159122085,69.5418853759766,0.736306522481803,1.02219849521656,RT,1,2,0 uM,2
5,0.134491676231847,23.7770263809814,0.228836583439262,24.5537760352358,0.323181490646677,23.7770263809814,137.977294921875,8.25843715667725,-0.336229332935078,20.073384512216,4.0146769024432,-0.234495238032044,0.271607788601287,5.91709280014038,8.25843715667725,-0.22686083279986,-0.454071449425379,9.99605606563341,15.4703330993652,140.154246954219,4.83087765841625,0.152002575535319,1854.59533607682,18.991136673829,424.418181818182,67.4363636363636,1275.03429355281,895.787719726563,0.731774951060053,1.8991136673829,RT,1,2,0 uM,2
7,0.233854929567316,20.7738085095272,0.27600903704297,24.7069293375118,0.538970374152999,17.8275689110893,101.183776855469,8.70038414001465,-0.177656092326133,16.0587076097728,5.018346128054,-0.190181705970883,0.211504219336204,5.56393718719482,11.1685943603516,-0.108437951909918,-0.251221652858164,11.9050311085894,18.6969757080078,159.02782366499,4.28783350192747,0.287007578420395,1993.68998628258,12.1142948429223,453.709677419355,49,718.655692729767,400.898986816406,0.680655887851997,1.21142948429223,RT,1,2,0 uM,2
4,0.154565060744063,26.8330740041141,0.254931983305143,26.9913641692847,0.304111775360072,26.8753516916135,270.270629882813,11.1813154220581,-0.0638502325246285,23.0843921890484,7.02568457927559,-0.179986697170078,0.212865793988873,7.45341444015503,11.1813154220581,-0.167010831247795,-0.0638502325246285,17.0880071960113,26.823356628418,140.674406772787,5.21477174706979,0.26260115909569,1993.68998628258,14.0885009135831,218,37,811.385459533608,839.257446289063,0.835482530431831,1.40885009135831,RT,1,2,0 uM,2
7,0.267979683238083,20.1044308424933,0.448640143848027,24.2956230980083,0.53997404337861,19.9717492724969,149.210815429688,9.32603454589844,-0.131654127294855,16.0587076097728,5.018346128054,-0.185313391982732,0.23826736156103,5.14480686187744,9.32603454589844,-0.242743601385872,-0.131654127294855,16.3902363339797,22.8822460174561,135.080997844113,4.3160083176989,0.254087169204878,1715.50068587106,11.4615517988959,691,50.5,417.283950617284,596.897094726563,0.730963644431773,1.14615517988959,RT,1,2,0 uM,2
2,0.0572091458598156,25.3660580273628,0.0572091458598156,25.3660580273628,0.147539376164788,25.3660580273628,133.778198242188,9.18699741363525,-0.762023558482395,18.0660460609944,5.018346128054,-0.187881350305198,0.243620718288255,10.3093719482422,9.18699741363525,-0.762023558482395,-0.401587453100776,9.15753677958373,6.06030178070068,147.009721069469,5.55742127191583,0.0798468418877566,880.932784636488,13.35973727528,566.666666666667,46.2222222222222,625.925925925926,1403.26977539063,0.684427538515808,1.335973727528,RT,1,2,0 uM,2
6,0.153561391518452,26.3990475016493,0.227832914213651,29.1252695191854,0.342251205933283,26.3986454473097,109.121551513672,9.59889125823975,-0.133141668962258,18.0660460609944,5.018346128054,-0.158484172307761,0.213553203200579,6.19309759140015,11.4235963821411,-0.173567506681135,-0.096225872298632,14.8607860045265,21.2333660125732,157.422948796818,4.02815484846184,0.319104228880183,1367.76406035665,16.4078985076264,149.833333333333,64.7380952380952,973.662551440329,419.284484863281,0.629393704193285,1.64078985076264,RT,1,2,0 uM,2
5,0.182667799061165,26.9650955307704,0.308126452262515,28.1586742284083,0.349276890512558,27.0729092967158,74.0615234375,9.73834323883057,-0.234305756951988,16.0587076097728,6.0220153536648,-0.200821356034659,0.2028485998093,6.21848297119141,12.4991436004639,-0.292833131700049,-0.0758206894170853,4.96520567193264,8.05712890625,150.241711801438,3.48835430699514,0.44122800335187,2271.8792866941,14.558560348119,423.314285714286,61.7428571428571,811.385459533608,159.274551391602,0.830688678945975,1.4558560348119,RT,1,2,0 uM,2
3,0.0893265610793611,33.3475015085166,0.140513691585512,33.3575543764762,0.18868981441483,33.3540189140359,121.343383789063,9.25588130950928,-0.116918504788148,18.0660460609944,5.018346128054,-0.165352438331415,0.191164108654838,5.97473764419556,13.0105447769165,-0.329301993370521,-0.116918504788148,7.87294411053587,14.6665506362915,145.243740231895,5.52100781527946,0.157100703532594,1043.20987654321,14.2166385815087,310.727272727273,67.1818181818182,765.020576131687,620.526428222656,0.45851947529522,1.42166385815087,RT,1,2,0 uM,2
4,0.381394305732104,16.9202237541238,0.456669497652914,16.9931033774445,0.697550111799506,16.8103541132006,108.955963134766,9.02587509155273,-0.188092156219918,15.055038384162,5.018346128054,-0.189762092597696,0.223397107427844,6.31493043899536,9.02587509155273,-0.116272694175858,-0.188092156219918,9.29623038587536,8.85876750946045,152.784432231368,6.06531080471855,0.280992096531851,1414.12894375857,14.7374421992436,692.45,8.2,927.297668038409,366.843048095703,0.645912523544636,1.47374421992436,RT,1,2,0 uM,2
4,0.345262213610115,17.9852741171561,0.410500713274817,18.062093113451,0.56506577401888,17.7496944716939,290.212158203125,8.74042510986328,-0.369877536607416,18.0660460609944,4.0146769024432,-0.192625005888741,0.241641614978939,5.87304830551147,8.74042510986328,-0.369877536607416,-0.268621672755906,19.6341115606859,21.1653518676758,171.651471575018,6.16371032589539,0.239201406985425,1089.57475994513,15.4872305209757,6.07894736842105,28.5789473684211,880.932784636488,1147.85180664063,0.506710639615681,1.54872305209757,RT,1,2,0 uM,2
7,0.179656791384333,20.4512156829056,0.313144798390569,23.5416373122431,0.457673166878525,19.2956666668655,106.671432495117,11.4611539840698,-0.156943568562879,17.0623768353836,6.0220153536648,-0.157400309373372,0.191978557792899,6.12934684753418,12.344801902771,-0.309052558791752,-0.156943568562879,12.1579603788768,19.326099395752,170.525076726807,3.14779812349642,0.736694185220127,2202.33196159122,16.2130257190832,423.051724137931,31.7068965517241,1344.58161865569,164.445068359375,0.646887445046922,1.62130257190832,RT,1,2,0 uM,2
4,0.307122783036905,27.7407425487083,0.349276890512558,27.8591718240999,0.460684174555357,27.3191473350764,150.107849121094,5.52919054031372,-0.375958529166245,12.0440307073296,3.0110076768324,-0.320252655459718,0.374996415602201,3.7110002040863,5.52919054031372,-0.413448748537062,-0.375958529166245,13.9154724384963,10.2990112304688,206.833197173077,6.86804179316062,0.194695478458644,950.480109739369,14.7926497146175,83.9032258064516,64.4838709677419,718.655692729767,728.2255859375,0.868142373729961,1.47926497146175,RT,1,2,0 uM,2
6,0.199730175896549,23.3313485207026,0.277012706268581,27.6550280230338,0.437599782366309,22.2232196404706,32.7107086181641,15.421688079834,0.41010604094348,24.0880614146592,7.02568457927559,-0.100656991804041,0.164114129210418,15.421688079834,19.1674518585205,0.41010604094348,0.0859462281319324,5.24753015292537,8.19986248016357,77.7772114615921,0.888822309721715,2.19499901488032,2341.42661179698,11.9466244170349,423.285714285714,39.7142857142857,486.831275720165,20.1648349761963,0.753442635548587,1.19466244170349,RT,1,2,0 uM,2
5,0.149546714616009,23.0794032679407,0.246902629500257,23.7013380696179,0.350280559738169,22.7843137876016,159.974914550781,11.4393444061279,-0.15830473514486,25.09173064027,5.018346128054,-0.176449529299803,0.231554463937622,7.00703573226929,14.7578411102295,-0.142857231968811,-0.15830473514486,9.73522648963969,13.8491849899292,165.378082033712,3.86624545614955,0.259652198687904,1738.68312757202,18.9747530435465,479.843137254902,16.8627450980392,1182.30452674897,617.466064453125,0.626145439834698,1.89747530435465,RT,1,2,0 uM,2
